#SampleID	Location	Date_Taken	Sample_Type	Soil_Test_Number	PlantA_Or_B	Notes	GA_Microbiome	Living_Mulch	Endophyte	R1_Fastq_Name	R2_Fastq_Name	reads	Growing_Degree_Days	GPSlatitude	GPSlongitude	Living_Mulch_Treatment	quant_reading	Sample_or_Control	precipIntensity	precipProbability	temperatureHigh	temperatureLow	dewPoint	humidity	windSpeed	uvIndex	Sampling_Number	Lime_Buffer_Capacity	pH	Water_pH	Base_Saturation_perc	Cation_Exchange_Capacity	Ca_ppm	Cd_ppm	Cr_ppm	Cu_ppm	Fe_ppm	K_ppm	Mg_ppm	Mn_ppm	Mo_ppm	Na_ppm	Ni_ppm	P_ppm	Pb_ppm	Zn_ppm	Organic_Matter_perc	N_perc	Sampling_NumberGDD	Plate	Row	Column	Well	Concentration
GA1826Zb1400	Watkinsville_IronHorse	2018-06-21	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-26Zb-1400_S71_L001_R1_001.fastq.gz	GA18-26Zb-1400_S71_L001_R2_001.fastq.gz	73291	1400	33.86832	-83.44991	NA	353	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	261400	4	F	11	F11	353
GA1826Zb600	Watkinsville_IronHorse	2018-05-21	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-26Zb-600_S92_L001_R1_001.fastq.gz	GA18-26Zb-600_S92_L001_R2_001.fastq.gz	96117	600	33.86829	-83.44996	NA	177.666667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	26	571	5.33	5.93	53.9	7.68	683	0.025	0.025	0.72	8.31	65.1	61.9	41.9	0.025	8.91	1.09	10.86	0.29	2.34	2.79	0.09	26600	4	H	8	H8	177.6666666667
GA1827Ka1400	Watkinsville_IronHorse	2018-06-21	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1827Ka1400_S24_L001_R1_001.fastq.gz	GA1827Ka1400_S24_L001_R2_001.fastq.gz	66023	1400	33.86823	-83.45	NA	87.366667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	1	B	12	B12	87.3666666667
GA1827Ka600	Watkinsville_IronHorse	2018-05-21	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1827Ka600_S170_L001_R1_001.fastq.gz	GA1827Ka600_S170_L001_R2_001.fastq.gz	100591	600	33.86818	-83.45	NA	51.5	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	2	G	2	G2	51.5
GA1827Kb1400	Watkinsville_IronHorse	2018-06-21	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1827Kb1400_S71_L001_R1_001.fastq.gz	GA1827Kb1400_S71_L001_R2_001.fastq.gz	48920	1400	33.86823	-83.45	NA	81.433333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	1	F	11	F11	81.4333333333
GA1827Kb600	Watkinsville_IronHorse	2018-05-21	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1827Kb600_S96_L001_R1_001.fastq.gz	GA1827Kb600_S96_L001_R2_001.fastq.gz	81840	600	33.86818	-83.45	NA	93.3	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	1	H	12	H12	93.3
GA1827Ra1400	Watkinsville_IronHorse	2018-06-21	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-27Ra-1400_S214_L001_R1_001.fastq.gz	GA18-27Ra-1400_S214_L001_R2_001.fastq.gz	4	1400	33.86823	-83.45	NA	128.3417	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	6	B	11	B11	128.3417
GA1827Ra600	Watkinsville_IronHorse	2018-05-21	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-27Ra-600_S209_L001_R1_001.fastq.gz	GA18-27Ra-600_S209_L001_R2_001.fastq.gz	24981	600	33.86818	-83.45	NA	49.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	6	B	6	B6	49.3333333333
GA1827Rb1400	Watkinsville_IronHorse	2018-06-21	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-27Rb-1400_S263_L001_R1_001.fastq.gz	GA18-27Rb-1400_S263_L001_R2_001.fastq.gz	14594	1400	33.86823	-83.45	NA	92.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	6	G	12	G12	92.3333333333
GA1827Rb600	Watkinsville_IronHorse	2018-05-21	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-27Rb-600_S219_L001_R1_001.fastq.gz	GA18-27Rb-600_S219_L001_R2_001.fastq.gz	18127	600	33.86818	-83.45	NA	122.666667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	6	C	4	C4	122.6666666667
GA1827S1400	Watkinsville	2018-06-21	Soil	103	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1827S1400_S186_L001_R1_001.fastq.gz	GA1827S1400_S186_L001_R2_001.fastq.gz	238662	1400	33.86823	-83.45	NoCover	151.333333	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	2	H	6	H6	151.3333333333
GA1827S600	Watkinsville	2018-05-21	Soil	34	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1827S600_S137_L001_R1_001.fastq.gz	GA1827S600_S137_L001_R2_001.fastq.gz	118015	600	33.86818	-83.45	NoCover	163	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	2	D	5	D5	163
GA1827SLM1400	Watkinsville	2018-06-28	Soil	NA	NA	Living_mulch_experiment_not_part_of_GA_microbiomes	TRUE	TRUE	FALSE	GA1827SLM1400_S100_L001_R1_001.fastq.gz	GA1827SLM1400_S100_L001_R2_001.fastq.gz	106861	1400	33.86818	-83.45	NoCover	123.333333	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	2	A	4	A4	123.3333333333
GA1827Za1400	Watkinsville_IronHorse	2018-06-21	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-27Za-1400_S169_L001_R1_001.fastq.gz	GA18-27Za-1400_S169_L001_R2_001.fastq.gz	27022	1400	33.86823	-83.45	NA	287.666667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	5	G	2	G2	287.6666666667
GA1827Za600	Watkinsville_IronHorse	2018-05-21	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-27Za-600_S45_L001_R1_001.fastq.gz	GA18-27Za-600_S45_L001_R2_001.fastq.gz	60992	600	33.86818	-83.45	NA	863.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	4	D	9	D9	863.3333333333
GA1827Zb1400	Watkinsville_IronHorse	2018-06-21	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-27Zb-1400_S158_L001_R1_001.fastq.gz	GA18-27Zb-1400_S158_L001_R2_001.fastq.gz	29844	1400	33.86823	-83.45	NA	152.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	367	6.05	6.65	91.3	8.6	1131	0.025	0.025	0.13	9.55	60	239.3	7.84	0.025	11.82	1.22	14	0.27	0.66	3.54	0.09	271400	5	F	3	F3	152.3333333333
GA1827Zb600	Watkinsville_IronHorse	2018-05-21	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-27Zb-600_S31_L001_R1_001.fastq.gz	GA18-27Zb-600_S31_L001_R2_001.fastq.gz	90224	600	33.86818	-83.45	NA	292.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	27	474	5.84	6.44	77.9	6.96	920	0.025	0.025	1.28	6.55	72.4	70.9	45.5	0.025	8.89	1.3	16.86	0.24	3.28	3.02	0.11	27600	4	C	7	C7	292.3333333333
GA1828I600	Watkinsville	2018-05-21	Inrow_Soil	44	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1828I600_S192_L001_R1_001.fastq.gz	GA1828I600_S192_L001_R2_001.fastq.gz	301253	600	33.86801	-83.45012	CerealRye	99.033333	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	2	H	12	H12	99.0333333333
GA1828Ka1400	Watkinsville_IronHorse	2018-06-21	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1828Ka1400_S60_L001_R1_001.fastq.gz	GA1828Ka1400_S60_L001_R2_001.fastq.gz	69008	1400	33.86806	-83.45012	NA	106.2	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	1	E	12	E12	106.2
GA1828Ka600	Watkinsville_IronHorse	2018-05-21	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1828Ka600_S158_L001_R1_001.fastq.gz	GA1828Ka600_S158_L001_R2_001.fastq.gz	105950	600	33.86801	-83.45012	NA	74.866667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	2	F	2	F2	74.8666666667
GA1828Kb1400	Watkinsville_IronHorse	2018-06-21	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1828Kb1400_S12_L001_R1_001.fastq.gz	GA1828Kb1400_S12_L001_R2_001.fastq.gz	80826	1400	33.86806	-83.45012	NA	79.066667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	1	A	12	A12	79.0666666667
GA1828Kb600	Watkinsville_IronHorse	2018-05-21	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1828Kb600_S145_L001_R1_001.fastq.gz	GA1828Kb600_S145_L001_R2_001.fastq.gz	89543	600	33.86801	-83.45012	NA	73.233333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	2	E	1	E1	73.2333333333
GA1828Ra1400	Watkinsville_IronHorse	2018-06-21	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-28Ra-1400_S226_L001_R1_001.fastq.gz	GA18-28Ra-1400_S226_L001_R2_001.fastq.gz	21772	1400	33.86806	-83.45012	NA	51.066667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	6	C	11	C11	51.0666666667
GA1828Ra600	Watkinsville_IronHorse	2018-05-21	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-28Ra-600_S248_L001_R1_001.fastq.gz	GA18-28Ra-600_S248_L001_R2_001.fastq.gz	16697	600	33.86801	-83.45012	NA	80.7	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	6	E	9	E9	80.7
GA1828Rb1400	Watkinsville_IronHorse	2018-06-21	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-28Rb-1400_S244_L001_R1_001.fastq.gz	GA18-28Rb-1400_S244_L001_R2_001.fastq.gz	5259	1400	33.86806	-83.45012	NA	82.1	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	6	E	5	E5	82.1
GA1828Rb600	Watkinsville_IronHorse	2018-05-21	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-28Rb-600_S266_L001_R1_001.fastq.gz	GA18-28Rb-600_S266_L001_R2_001.fastq.gz	18859	600	33.86801	-83.45012	NA	90.625	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	6	H	3	H3	90.625
GA1828S1400	Watkinsville	2018-06-21	Soil	104	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA18-28S-1400_S151_L001_R1_001.fastq.gz	GA18-28S-1400_S151_L001_R2_001.fastq.gz	19080	1400	33.86806	-83.45012	CerealRye	304.333333	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	5	E	8	E8	304.3333333333
GA1828S600	Watkinsville	2018-05-21	Soil	35	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1828S600_S140_L001_R1_001.fastq.gz	GA1828S600_S140_L001_R2_001.fastq.gz	121172	600	33.86801	-83.45012	CerealRye	85.3	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	2	D	8	D8	85.3
GA1828SLM1400	Watkinsville	2018-06-28	Soil	NA	NA	Living_mulch_experiment_not_part_of_GA_microbiomes	TRUE	TRUE	FALSE	GA1828SLM1400_S139_L001_R1_001.fastq.gz	GA1828SLM1400_S139_L001_R2_001.fastq.gz	99868	1400	33.86801	-83.45012	CerealRye	116.666667	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	2	D	7	D7	116.6666666667
GA1828Za1400	Watkinsville_IronHorse	2018-06-21	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-28Za-1400_S134_L001_R1_001.fastq.gz	GA18-28Za-1400_S134_L001_R2_001.fastq.gz	27780	1400	33.86806	-83.45012	NA	189	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	5	D	3	D3	189
GA1828Za600	Watkinsville_IronHorse	2018-05-21	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-28Za-600_S109_L001_R1_001.fastq.gz	GA18-28Za-600_S109_L001_R2_001.fastq.gz	33776	600	33.86801	-83.45012	NA	151.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	5	B	1	B1	151.3333333333
GA1828Zb1400	Watkinsville_IronHorse	2018-06-21	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-28Zb-1400_S44_L001_R1_001.fastq.gz	GA18-28Zb-1400_S44_L001_R2_001.fastq.gz	186868	1400	33.86806	-83.45012	NA	148.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	279	6.32	6.92	98.7	10.22	1716	0.025	0.025	0.83	4.65	73.4	153.4	33.85	0.025	9.91	0.2	22.78	0.03	6.01	3.83	0.12	281400	4	D	8	D8	148.3333333333
GA1828Zb600	Watkinsville_IronHorse	2018-05-21	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-28Zb-600_S65_L001_R1_001.fastq.gz	GA18-28Zb-600_S65_L001_R2_001.fastq.gz	75202	600	33.86801	-83.45012	NA	272	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	28	390	5.97	6.57	82.7	5.62	760	0.025	0.025	0.65	6.66	103.8	66.5	46.1	0.025	7.61	1.63	9.98	0.28	3.24	2.35	0.07	28600	4	F	5	F5	272
GA1829I1400	Watkinsville	2018-06-21	Inrow_Soil	117	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1829I1400_S153_L001_R1_001.fastq.gz	GA1829I1400_S153_L001_R2_001.fastq.gz	100153	1400	33.86801	-83.45004	CrimsonClover	97.7	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	2	E	9	E9	97.7
GA1829I600	Watkinsville	2018-05-21	Inrow_Soil	45	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1829I600_S164_L001_R1_001.fastq.gz	GA1829I600_S164_L001_R2_001.fastq.gz	92496	600	33.86799	-83.45004	CrimsonClover	87.633333	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	29	364	6.01	6.61	87.2	6.42	925	0.02	0.02	0.56	5.58	89.8	83.8	46.9	0.02	9.47	0.56	7.66	0.08	3.63	2.49	0.07	29600	2	F	8	F8	87.6333333333
GA1829Ka1400	Watkinsville_IronHorse	2018-06-21	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1829Ka1400_S123_L001_R1_001.fastq.gz	GA1829Ka1400_S123_L001_R2_001.fastq.gz	127712	1400	33.86801	-83.45004	NA	54.333333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	2	C	3	C3	54.3333333333
GA1829Ka600	Watkinsville_IronHorse	2018-05-21	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA1829Ka600_S181_L001_R1_001.fastq.gz	GA1829Ka600_S181_L001_R2_001.fastq.gz	123103	600	33.86799	-83.45004	NA	48.566667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	364	6.01	6.61	87.2	6.42	925	0.02	0.02	0.56	5.58	89.8	83.8	46.9	0.02	9.47	0.56	7.66	0.08	3.63	2.49	0.07	29600	2	H	1	H1	48.5666666667
GA1829Kb1400	Watkinsville_IronHorse	2018-06-21	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1829Kb1400_S83_L001_R1_001.fastq.gz	GA1829Kb1400_S83_L001_R2_001.fastq.gz	48230	1400	33.86801	-83.45004	NA	57.733333	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	1	G	11	G11	57.7333333333
GA1829Kb600	Watkinsville_IronHorse	2018-05-21	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA1829Kb600_S182_L001_R1_001.fastq.gz	GA1829Kb600_S182_L001_R2_001.fastq.gz	92972	600	33.86799	-83.45004	NA	22.966667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	364	6.01	6.61	87.2	6.42	925	0.02	0.02	0.56	5.58	89.8	83.8	46.9	0.02	9.47	0.56	7.66	0.08	3.63	2.49	0.07	29600	2	H	2	H2	22.9666666667
GA1829Ra1400	Watkinsville_IronHorse	2018-06-21	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-29Ra-1400_S232_L001_R1_001.fastq.gz	GA18-29Ra-1400_S232_L001_R2_001.fastq.gz	16423	1400	33.86801	-83.45004	NA	92.566667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	6	D	5	D5	92.5666666667
GA1829Ra600	Watkinsville_IronHorse	2018-05-21	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-29Ra-600_S197_L001_R1_001.fastq.gz	GA18-29Ra-600_S197_L001_R2_001.fastq.gz	38327	600	33.86799	-83.45004	NA	42.066667	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	364	6.01	6.61	87.2	6.42	925	0.02	0.02	0.56	5.58	89.8	83.8	46.9	0.02	9.47	0.56	7.66	0.08	3.63	2.49	0.07	29600	6	A	6	A6	42.0666666667
GA1829Rb1400	Watkinsville_IronHorse	2018-06-21	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-29Rb-1400_S257_L001_R1_001.fastq.gz	GA18-29Rb-1400_S257_L001_R2_001.fastq.gz	15901	1400	33.86801	-83.45004	NA	101.1	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	6	G	6	G6	101.1
GA1829Rb600	Watkinsville_IronHorse	2018-05-21	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-29Rb-600_S251_L001_R1_001.fastq.gz	GA18-29Rb-600_S251_L001_R2_001.fastq.gz	18273	600	33.86799	-83.45004	NA	70.4	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	364	6.01	6.61	87.2	6.42	925	0.02	0.02	0.56	5.58	89.8	83.8	46.9	0.02	9.47	0.56	7.66	0.08	3.63	2.49	0.07	29600	6	E	12	E12	70.4
GA1829S1400	Watkinsville	2018-06-21	Soil	105	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA18-29S-1400_S173_L001_R1_001.fastq.gz	GA18-29S-1400_S173_L001_R2_001.fastq.gz	38072	1400	33.86801	-83.45004	CrimsonClover	180	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	5	G	6	G6	180
GA1829S600	Watkinsville	2018-05-21	Soil	36	NA	Living_mulch_experiment_and_GA_Microbiome	TRUE	TRUE	FALSE	GA1829S600_S184_L001_R1_001.fastq.gz	GA1829S600_S184_L001_R2_001.fastq.gz	98	600	33.86799	-83.45004	CrimsonClover	71.966667	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	29	364	6.01	6.61	87.2	6.42	925	0.02	0.02	0.56	5.58	89.8	83.8	46.9	0.02	9.47	0.56	7.66	0.08	3.63	2.49	0.07	29600	2	H	4	H4	71.9666666667
GA1829SLM1400	Watkinsville	2018-06-28	Soil	NA	NA	NA	TRUE	TRUE	FALSE	GA18-29S-LM1400_S163_L001_R1_001.fastq.gz	GA18-29S-LM1400_S163_L001_R2_001.fastq.gz	33081	1400	33.86799	-83.45004	CrimsonClover	235.333333	Sample	0.003720588	0.33	82.77	63.91176	63.34191	0.7672059	3.100882	8.455882	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	5	F	8	F8	235.3333333333
GA1829Za1400	Watkinsville_IronHorse	2018-06-21	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-29Za-1400_S91_L001_R1_001.fastq.gz	GA18-29Za-1400_S91_L001_R2_001.fastq.gz	71420	1400	33.86801	-83.45004	NA	304	Sample	0.003667213	0.3090164	81.84344	63.1641	62.49885	0.7665574	2.998197	8.327869	29	329	4.9	5.5	61.4	7.41	778	0.025	0.025	0.97	8.01	66.8	52.5	31.68	0.025	10.73	2.24	23.77	0.35	3.9	3.03	0.11	291400	4	H	7	H7	304
